Price,Open,High,Low,Close,Volume
Ticker,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS
Date,,,,,
2011-01-31,15207.354535988468,15222.426245142075,14785.3466796875,14785.3466796875,21411900
2011-02-01,14800.416573944558,14996.34876891531,14755.20145202823,14815.48828125,13468450
2011-02-07,15101.8534493152,15131.996869373714,14649.7021484375,14649.7021484375,24252200
2011-02-08,14619.558473839099,14679.845312906476,14453.76966640381,14483.9130859375,30483500
2011-02-09,14664.77007039388,14664.77007039388,14333.19253540039,14468.837890625,20984650
2011-02-10,14468.841145833334,14544.199693467883,14092.04840766059,14107.1201171875,30669300
2011-02-11,14092.049447148223,14212.623132257513,13760.471813097678,13790.615234375,26489900
2011-02-14,13986.545186253934,14393.481306974685,13941.330061729406,14363.337890625,19565800
2011-02-15,14514.059737490215,14619.561729351513,14272.91232752153,14438.701171875,18105800
2011-02-16,14348.270543981482,14619.561373594577,14242.7685546875,14242.7685546875,15182650
2011-02-17,14363.343325185077,14514.060463959317,14212.626186410836,14378.4150390625,14348550
2011-02-18,14544.196421305338,14559.268127441406,14423.622772216797,14468.837890625,10253850
2011-02-21,14529.124839299842,14544.196545564677,14197.547301473498,14287.9775390625,13750850
2011-02-22,14152.335381546509,14287.980768590085,14076.976833188966,14137.263671875,12181550
2011-02-23,13941.334792926746,14182.482205561155,13941.334792926746,14016.693359375,17193000
2011-02-24,13956.401088620156,14076.974748133072,13865.970843985468,14001.6162109375,18110900
2011-02-25,13986.54086798056,14061.899385588214,13911.182350372907,13956.3974609375,15181200
2011-02-28,13865.971399309317,14076.975311907503,13865.971399309317,13911.1865234375,16274800
2011-03-02,13775.542264518654,13911.187647867306,13745.398845996731,13835.8291015625,16134300
2011-03-03,13850.89969126659,13971.47335560841,13805.684567138407,13911.1865234375,18074200
2011-03-04,14076.979714368386,14242.7685546875,13971.477725074405,14242.7685546875,18569150
2011-03-07,14212.621999172186,14212.621999172186,13654.968750000002,13654.96875,31883600
2011-03-08,13730.327310292687,13745.39901974416,13474.108249617631,13549.466796875,24905400
2011-03-09,13654.969632198034,13685.113053019662,13293.248582338483,13413.822265625,26296300
2011-03-10,13248.034794267825,13323.393353962181,13052.1025390625,13052.1025390625,41630200
2011-03-11,12976.739816333744,13202.81542289008,12961.668109229988,12991.8115234375,26884000
2011-03-14,13263.10390625,13579.609794921877,12856.167763671876,13564.5380859375,33325000
2011-03-15,13579.604883948039,13594.676587481832,12901.378224927326,12961.6650390625,36313200
2011-03-16,13338.462470681081,13489.179560745273,13142.53025359763,13353.5341796875,39939050
2011-03-17,13232.961740695226,13413.822265625,13082.244636587078,13413.822265625,22505200
2011-03-18,13443.969175259539,13489.184318225658,13308.32374636118,13428.8974609375,19166050
2011-03-21,13428.893976035815,13549.467659322332,13323.392003160112,13413.822265625,14473500
2011-03-22,13443.964165178571,13519.322708705356,13112.386573660715,13187.7451171875,21810300
2011-03-23,13263.106475515464,13263.106475515464,12946.600525531572,13157.6044921875,25229000
2011-03-24,13263.099609375,13383.6732421875,13172.669384765624,13263.099609375,15392550
2011-03-25,13443.966041380494,13715.2568359375,13413.822619763048,13715.2568359375,31078100
2011-03-28,13790.618715244611,13896.120716344843,13700.18842858727,13805.6904296875,15890200
2011-03-29,13670.044999701488,13805.690429687502,13564.542998601257,13805.6904296875,17204100
2011-03-30,13805.680425722192,14001.612571502092,13805.680425722192,13956.3974609375,20685150
2011-03-31,14107.118864002146,14107.118864002146,13881.0432411816,14046.83203125,26376550
2011-04-01,14107.12038730053,14167.4072265625,13971.474998961103,14167.4072265625,22471700
2011-04-04,14167.409990906084,14242.7685546875,14152.338278149802,14242.7685546875,16716750
2011-04-05,14287.98369295635,14287.98369295635,14092.05142712467,14242.7685546875,11922000
2011-04-06,14167.405560163867,14197.548976249322,13790.61285909568,13911.1865234375,27471850
2011-04-07,13941.334914741474,14092.052048954896,13639.900646314632,13700.1875,21781250
2011-04-08,13730.329718167108,13775.544854450864,13489.182324653746,13534.3974609375,25983450
2011-04-11,13534.391313181628,13670.036660418415,13383.674260696309,13474.1044921875,20582800
2011-04-12,13353.533905098497,13413.820739884495,13293.2470703125,13293.2470703125,15766950
2011-04-13,13368.607378520393,13579.611328125,13263.105403718091,13579.611328125,16627750
2011-04-14,13564.5380859375,13564.5380859375,13323.390742187501,13564.5380859375,25265700
2011-04-15,13534.393838418497,13549.465546479096,13293.246509448902,13383.6767578125,22274750
